talk_id,tags
2172,violence
2173,Planets
2173,TEDx
2173,astrobiology
2173,bacteria
2173,biology
2173,engineering
2173,environment
2173,evolution
2173,exploration
2173,future
2173,innovation
2173,intelligence
2173,microbiology
2173,nature
2173,potential
2173,science
2174,business
2174,creativity
2174,curiosity
2174,goal-setting
2174,innovation
2174,leadership
2174,motivation
2174,potential
2174,success
2174,work
2175,business
2175,creativity
2175,curiosity
2175,decision-making
2175,exploration
2175,failure
2175,innovation
2175,invention
2175,leadership
2175,motivation
2175,personal growth
2175,potential
2175,success
2175,work
2176,Internet
2176,big problems
2176,code
2176,future
2176,government
2176,health care
2176,innovation
2176,potential
2176,programming
2176,society
2176,technology
2177,Internet
2177,big problems
2177,collaboration
2177,communication
2177,community
2177,economics
2177,engineering
2177,environment
2177,future
2177,global development
2177,global issues
2177,government
2177,green
2177,history
2177,humanity
2177,inequality
2177,infrastructure
2177,innovation
2177,investment
2177,map
2177,mobility
2177,policy
2177,politics
2177,pollution
2177,potential
2177,social change
2177,society
2177,transportation
2177,urban planning
2177,visualizations
2177,war
2177,world cultures
2178,art
2178,beauty
2178,code
2178,computers
2178,design
2178,entertainment
2178,film
2178,magic
2178,movies
2178,programming
2178,science
2178,technology
2178,visualizations
2179,NASA
2179,Planets
2179,astronomy
2179,exploration
2179,extraterrestrial life
2179,nature
2179,science
2179,technology
2179,telescopes
2179,universe
2180,activism
2180,big problems
2180,business
2180,corruption
2180,economics
2180,global issues
2180,government
2180,identity
2180,inequality
2180,investment
2180,law
2180,money
2180,news
2180,poverty
2181,Internet
2181,code
2181,communication
2181,computers
2181,data
2181,engineering
2181,interview
2181,invention
2181,programming
2181,technology
2181,web
2182,activism
2182,big problems
2182,climate change
2182,collaboration
2182,communication
2182,community
2182,future
2182,global issues
2182,government
2182,humanity
2182,identity
2182,inequality
2182,policy
2182,politics
2182,social change
2182,social media
2183,Mars
2183,NASA
2183,TED Books
2183,architecture
2183,climate change
2183,engineering
2183,environment
2183,exploration
2183,future
2183,global issues
2183,humanity
2183,industrial design
2183,invention
2183,life
2183,population
2183,potential
2183,prediction
2183,rocket science
2183,science
2183,solar system
2183,space
2183,technology
2183,transportation
2184,big problems
2184,biomechanics
2184,biotech
2184,cancer
2184,disease
2184,engineering
2184,genetics
2184,health
2184,invention
2184,medical research
2184,medicine
2184,microbiology
2184,nanoscale
2184,science
2184,technology
2185,big problems
2185,collaboration
2185,creativity
2185,design
2185,engineering
2185,exploration
2185,failure
2185,future
2185,global issues
2185,invention
2185,leadership
2185,motivation
2185,potential
2185,product design
2185,technology
2186,communication
2186,composing
2186,grammar
2186,journalism
2186,language
2186,storytelling
2186,writing
2187,alternative energy
2187,big problems
2187,climate change
2187,collaboration
2187,ebola
2187,environment
2187,future
2187,global development
2187,global issues
2187,goal-setting
2187,government
2187,green
2187,history
2187,humanity
2187,innovation
2187,law
2187,leadership
2187,motivation
2187,nature
2187,pollution
2187,population
2187,potential
2187,security
2187,social change
2187,society
2187,solar energy
2187,technology
2188,brain
2188,communication
2188,language
2188,mind
2188,speech
2189,aging
2189,books
2189,humanity
2189,identity
2189,journalism
2189,language
2189,life
2189,meditation
2189,storytelling
2189,writing
2190,DNA
2190,biodiversity
2190,biology
2190,brain
2190,conservation
2190,environment
2190,evolution
2190,future
2190,genetics
2190,global issues
2190,history
2190,humanity
2190,life
2190,nature
2190,potential
2190,science
2190,sustainability
2191,activism
2191,books
2191,children
2191,communication
2191,education
2191,family
2191,health
2191,parenting
2191,visualizations
2191,women
2192,TED Books
2192,adventure
2192,ancient world
2192,animals
2192,asteroid
2192,dinosaurs
2192,environment
2192,exploration
2192,geology
2192,history
2192,humanity
2192,nature
2192,paleontology
2192,science
2192,universe
2193,TED Fellows
2193,business
2193,community
2193,economics
2193,finance
2193,identity
2193,innovation
2193,invention
2193,microfinance
2193,mobility
2193,money
2193,potential
2193,society
2193,technology
2194,Internet
2194,algorithm
2194,art
2194,composing
2194,computers
2194,creativity
2194,culture
2194,data
2194,identity
2194,illusion
2194,map
2194,media
2194,performance art
2194,society
2194,software
2194,time
2194,visualizations
2195,choice
2195,communication
2195,fear
2195,film
2195,journalism
2195,media
2195,poverty
2195,security
2195,violence
2195,war
2195,women
2196,big problems
2196,business
2196,climate change
2196,economics
2196,environment
2196,finance
2196,future
2196,global issues
2196,government
2196,money
2196,policy
2196,pollution
2196,sustainability
2197,DNA
2197,biology
2197,biotech
2197,choice
2197,complexity
2197,disease
2197,future
2197,genetics
2197,health
2197,humanity
2197,identity
2197,machine learning
2197,medical research
2197,medicine
2197,nature
2197,potential
2197,science
2197,technology
2198,TEDMED
2198,children
2198,choice
2198,death
2198,decision-making
2198,family
2198,life
2198,medical research
2198,medicine
2198,parenting
2198,science
2199,communication
2199,design
2199,future
2199,history
2199,innovation
2199,journalism
2199,product design
2199,public health
2199,sanitation
2200,activism
2200,big problems
2200,collaboration
2200,communication
2200,community
2200,empathy
2200,identity
2200,personal growth
2200,potential
2200,self
2200,social change
2200,society
2200,technology
2201,adventure
2201,aging
2201,beauty
2201,communication
2201,death
2201,entertainment
2201,exploration
2201,future
2201,humanity
2201,identity
2201,literature
2201,performance
2201,relationships
2201,space
2201,storytelling
2201,universe
2201,visualizations
2202,TEDx
2202,collaboration
2202,demo
2202,education
2202,entrepreneur
2202,future
2202,innovation
2202,interface design
2202,invention
2202,potential
2202,product design
2202,science
2202,technology
2202,virtual reality
2202,visualizations
2203,Bioethics
2203,CRISPR
2203,DNA
2203,Debate
2203,biotech
2203,choice
2203,disease
2203,engineering
2203,future
2203,genetics
2203,health
2203,humanity
2203,innovation
2203,journalism
2203,life
2203,morality
2203,potential
2203,public health
2203,science
2203,society
2203,technology
2204,brain
2204,cognitive science
2204,collaboration
2204,communication
2204,language
2204,mind
2204,neuroscience
2204,science
2204,speech
2205,Africa
2205,Buddhism
2205,Slavery
2205,TED Fellows
2205,activism
2205,art
2205,beauty
2205,creativity
2205,culture
2205,global issues
2205,identity
2205,inequality
2205,motivation
2205,race
2205,social change
2205,society
2205,visualizations
2206,big problems
2206,biotech
2206,cancer
2206,disease
2206,future
2206,health
2206,health care
2206,illness
2206,innovation
2206,life
2206,medical research
2206,medicine
2206,potential
2206,science
2206,technology
2207,body language
2207,children
2207,communication
2207,decision-making
2207,intelligence
2207,motivation
2207,parenting
2207,psychology
2207,teaching
2208,TED Fellows
2208,big problems
2208,cancer
2208,design
2208,disease
2208,entrepreneur
2208,future
2208,health
2208,health care
2208,illness
2208,innovation
2208,invention
2208,medical research
2208,medicine
2208,potential
2208,product design
2208,science
2209,PTSD
2209,culture
2209,death
2209,depression
2209,film
2209,humanity
2209,journalism
2209,life
2209,mental health
2209,military
2209,pain
2209,social change
2209,violence
2209,war
2210,TEDx
2210,activism
2210,community
2210,empathy
2210,feminism
2210,global issues
2210,government
2210,identity
2210,inequality
2210,law
2210,policy
2210,sex
2210,sexual violence
2210,social change
2210,society
2210,trafficking
2210,women
2211,Internet
2211,Surveillance
2211,TED Fellows
2211,corruption
2211,crime
2211,government
2212,TED Books
2212,beauty
2212,books
2212,creativity
2212,failure
2212,humanity
2212,identity
2212,personal growth
2212,self
2212,writing
2213,brain
2213,cognitive science
2213,communication
2213,future
2213,health
2213,identity
2213,language
2213,mental health
2213,mind
2213,neuroscience
2213,science
2213,self
2213,speech
2213,writing
2214,adventure
2214,art
2214,beauty
2214,big problems
2214,climate change
2214,exploration
2214,glacier
2214,meditation
2214,nature
2214,oceans
2214,sustainability
2214,visualizations
2214,water
2215,activism
2215,community
2215,health
2215,health care
2215,heart health
2215,medical research
2215,medicine
2215,men
2215,potential
2215,public health
2215,race
2215,trust
2216,collaboration
2216,communication
2216,entertainment
2216,film
2216,language
2216,military
2216,performance
2216,performance art
2216,theater
2216,war
2217,Africa
2217,HIV
2217,big problems
2217,communication
2217,disease
2217,future
2217,global issues
2217,health
2217,health care
2217,illness
2217,inequality
2217,innovation
2217,medical research
2217,medicine
2217,parenting
2217,public health
2218,Africa
2218,Guns
2218,activism
2218,big problems
2218,business
2218,children
2218,community
2218,death
2218,economics
2218,global issues
2218,humanity
2218,inequality
2218,security
2218,society
2218,violence
2218,war
2219,activism
2219,communication
2219,creativity
2219,entertainment
2219,family
2219,film
2219,identity
2219,interview
2219,life
2219,motivation
2219,personal growth
2219,social change
2219,television
2220,Africa
2220,beauty
2220,creativity
2220,environment
2220,photography
2220,technology
2220,time
2220,visualizations
2220,water
2221,collaboration
2221,education
2221,history
2221,innovation
2221,intelligence
2221,math
2221,nature
2221,statistics
2221,visualizations
2222,Google
2222,Internet
2222,art
2222,beauty
2222,big bang
2222,collaboration
2222,computers
2222,culture
2222,data
2222,exploration
2222,future
2222,history
2222,innovation
2222,library
2222,machine learning
2222,museums
2222,painting
2222,society
2222,software
2222,technology
2222,visualizations
2222,world cultures
2223,china
2223,economics
2223,education
2223,entrepreneur
2223,family
2223,identity
2223,world cultures
2224,TEDx
2224,big problems
2224,choice
2224,culture
2224,economics
2224,education
2224,investment
2224,society
2224,work
2225,TED Fellows
2225,activism
2225,comedy
2225,community
2225,entertainment
2225,humor
2225,identity
2225,religion
2225,social change
2225,society
2225,terrorism
2226,Africa
2226,activism
2226,agriculture
2226,community
2226,farming
2226,food
2226,future
2226,global development
2226,global issues
2226,innovation
2226,poverty
2226,society
2227,big problems
2227,collaboration
2227,communication
2227,community
2227,global issues
2227,humanity
2227,military
2227,nonviolence
2227,protests
2227,security
2227,society
2227,terrorism
2227,violence
2227,war
2228,TED Fellows
2228,biotech
2228,collaboration
2228,creativity
2228,design
2228,exploration
2228,future
2228,hack
2228,innovation
2228,invention
2228,materials
2228,play
2228,potential
2228,science
2228,technology
2229,art
2229,beauty
2229,collaboration
2229,communication
2229,composing
2229,entertainment
2229,film
2229,future
2229,innovation
2229,media
2229,technology
2229,virtual reality
2229,visualizations
2230,Internet
2230,choice
2230,communication
2230,design
2230,future
2230,innovation
2230,interface design
2230,motivation
2230,potential
2230,product design
2230,social media
2230,technology
2230,web
2231,TEDx
2231,activism
2231,community
2231,compassion
2231,death
2231,global issues
2231,humanity
2231,identity
2231,life
2231,social change
2231,society
2231,terrorism
2231,violence
2232,TED Fellows
2232,activism
2232,big problems
2232,community
2232,genetics
2232,health
2232,health care
2232,inequality
2232,medical research
2232,medicine
2232,science
2232,society
2233,children
2233,communication
2233,community
2233,education
2233,global development
2233,global issues
2233,india
2233,policy
2233,potential
2234,TED Books
2234,communication
2234,humanity
2234,humor
2234,identity
2234,introvert
2234,personality
2234,psychology
2234,self
2235,architecture
2235,cities
2235,community
2235,design
2235,environment
2235,potential
2235,product design
2235,public spaces
2235,society
2235,urban planning
2236,Blindness
2236,astronomy
2236,collaboration
2236,data
2236,disability
2236,energy
2236,exploration
2236,hearing
2236,innovation
2236,nature
2236,physics
2236,science
2236,technology
2237,AI
2237,algorithm
2237,art
2237,beauty
2237,brain
2237,collaboration
2237,demo
2237,future
2237,innovation
2237,intelligence
2237,machine learning
2237,science
2237,science and art
2237,visualizations
2238,TEDx
2238,choice
2238,collaboration
2238,communication
2238,decision-making
2238,identity
2238,leadership
2238,motivation
2238,personal growth
2238,society
2239,Blindness
2239,DNA
2239,TED Fellows
2239,ancient world
2239,animals
2239,biodiversity
2239,biology
2239,biomechanics
2239,brain
2239,curiosity
2239,ecology
2239,environment
2239,evolution
2239,exploration
2239,fish
2239,history
2239,life
2239,nature
2239,science
2239,sight
2239,time
2240,Criminal Justice
2240,United States
2240,activism
2240,big problems
2240,culture
2240,live music
2240,music
2240,performance
2240,personal growth
2240,piano
2240,policy
2240,prison
2240,singer
2240,social change
2240,society
2240,vocals
2241,Middle East
2241,architecture
2241,big problems
2241,cities
2241,collaboration
2241,community
2241,design
2241,disaster relief
2241,engineering
2241,identity
2241,infrastructure
2241,potential
2241,public spaces
2241,refugees
2241,religion
2241,security
2241,social change
2241,society
2241,urban planning
2241,violence
2241,war
2242,Europe
2242,big problems
2242,choice
2242,collaboration
2242,communication
2242,community
2242,democracy
2242,future
2242,global development
2242,global issues
2242,government
2242,history
2242,humanity
2242,identity
2242,immigration
2242,inequality
2242,news
2242,policy
2242,politics
2242,refugees
2242,social change
2242,society
2243,Internet
2243,TED Fellows
2243,animation
2243,art
2243,bullying
2243,comedy
2243,communication
2243,design
2243,fear
2243,humor
2243,identity
2243,language
2243,media
2243,society
2243,speech
2243,vocals
2244,Senses
2244,TEDx
2244,collaboration
2244,communication
2244,design
2244,disability
2244,innovation
2244,personal growth
2244,society
2245,Middle East
2245,business
2245,leadership
2245,women
2245,women in business
2245,work
2246,aging
2246,curiosity
2246,exploration
2246,science
2247,Anthropocene
2247,Natural resources
2247,agriculture
2247,animals
2247,biodiversity
2247,children
2247,climate change
2247,ecology
2247,environment
2247,garden
2247,green
2247,life
2247,nature
2247,parenting
2247,plants
2247,sustainability
2247,teaching
2247,trees
2248,Natural resources
2248,TED Fellows
2248,botany
2248,cities
2248,design
2248,ecology
2248,engineering
2248,entrepreneur
2248,environment
2248,future
2248,garden
2248,global development
2248,green
2248,microbes
2248,microbiology
2248,nature
2248,plants
2248,science
2248,sustainability
2248,trees
2248,urban planning
2249,adventure
2249,art
2249,beauty
2249,collaboration
2249,communication
2249,community
2249,creativity
2249,design
2249,entertainment
2249,humor
2249,identity
2249,materials
2249,performance
2249,personality
2249,storytelling
2250,agriculture
2250,astrobiology
2250,bacteria
2250,big problems
2250,business
2250,environment
2250,farming
2250,food
2250,future
2250,global issues
2250,innovation
2250,life
2250,microbes
2250,microbiology
2250,nature
2250,science
2250,technology
2251,Egypt
2251,Middle East
2251,TED Fellows
2251,art
2251,beauty
2251,community
2251,painting
2251,peace
2251,sanitation
2251,society
2252,Internet
2252,big problems
2252,business
2252,collaboration
2252,communication
2252,data
2252,global issues
2252,government
2252,journalism
2252,society
2252,technology
2252,writing
2253,biology
2253,biomechanics
2253,biotech
2253,brain
2253,chemistry
2253,humanity
2253,illness
2253,innovation
2253,life
2253,materials
2253,medical research
2253,nanoscale
2253,neuroscience
2253,potential
2253,science
2253,technology
2254,beauty
2254,biodiversity
2254,biology
2254,biomechanics
2254,botany
2254,communication
2254,community
2254,ecology
2254,environment
2254,green
2254,identity
2254,language
2254,life
2254,nature
2254,plants
2254,science
2254,trees
2255,AI
2255,collaboration
2255,data
2255,future
2255,innovation
2255,intelligence
2255,machine learning
2255,productivity
2255,programming
2255,robots
2255,technology
2255,work
2256,biology
2256,business
2256,future
2256,innovation
2256,leadership
2256,potential
2256,productivity
2256,resources
2256,success
2256,work
2257,Natural resources
2257,TEDx
2257,activism
2257,agriculture
2257,alternative energy
2257,climate change
2257,community
2257,design
2257,energy
2257,engineering
2257,environment
2257,farming
2257,food
2257,green
2257,health
2257,humanity
2257,infrastructure
2257,nature
2257,sanitation
2257,water
2258,Africa
2258,Natural resources
2258,business
2258,collaboration
2258,economics
2258,education
2258,future
2258,global development
2258,global issues
2258,goal-setting
2258,government
2258,investment
2258,mobility
2258,policy
2258,potential
2258,society
2258,technology
2258,war
2258,women
2259,Mars
2259,Planets
2259,TEDx
2259,astrobiology
2259,cosmos
2259,data
2259,discovery
2259,exploration
2259,extraterrestrial life
2259,future
2259,microbes
2259,science
2259,universe
2259,water
2260,Natural resources
2260,activism
2260,alternative energy
2260,climate change
2260,collaboration
2260,communication
2260,community
2260,environment
2260,future
2260,global development
2260,global issues
2260,history
2260,humanity
2260,infrastructure
2260,innovation
2260,law
2260,nature
2260,policy
2260,pollution
2260,social change
2260,transportation
2261,Mars
2261,NASA
2261,astrobiology
2261,astronomy
2261,chemistry
2261,data
2261,extraterrestrial life
2261,innovation
2261,life
2261,microbes
2261,microbiology
2261,nature
2261,physics
2261,science
2261,solar system
2261,technology
2261,universe
2261,water
2262,South America
2262,TED Fellows
2262,TED Prize
2262,adventure
2262,ancient world
2262,archaeology
2262,conservation
2262,crowdsourcing
2262,culture
2262,curiosity
2262,discovery
2262,exploration
2262,global issues
2262,history
2262,humanity
2262,innovation
2262,space
2262,technology
2262,world cultures
2263,collaboration
2263,communication
2263,community
2263,compassion
2263,democracy
2263,fear
2263,government
2263,history
2263,humanity
2263,identity
2263,politics
2263,social change
2263,society
2264,Blindness
2264,TED en Español
2264,TEDx
2264,collaboration
2264,community
2264,disability
2264,education
2264,personal growth
2264,sports
2265,business
2265,economics
2265,engineering
2265,global development
2265,industrial design
2265,innovation
2265,manufacturing
2265,product design
2265,technology
2265,work
2266,TEDx
2266,aging
2266,cancer
2266,choice
2266,communication
2266,compassion
2266,death
2266,economics
2266,health
2266,health care
2266,humanity
2266,identity
2266,medicine
2266,pharmaceuticals
2266,self
2267,TED Fellows
2267,death
2267,humanity
2267,life
2267,military
2267,photography
2267,refugees
2267,violence
2267,war
2268,Internet
2268,blockchain
2268,business
2268,collaboration
2268,computers
2268,data
2268,economics
2268,future
2268,innovation
2268,privacy
2268,security
2268,society
2268,software
2268,technology
2268,trust
2269,Human body
2269,TEDMED
2269,art
2269,beauty
2269,creativity
2269,health
2269,history
2269,humanity
2269,medicine
2269,painting
2269,science
2269,science and art
2269,visualizations
2270,global issues
2270,history
2270,nonviolence
2270,peace
2270,protests
2270,social change
2270,war
2270,women
2271,TEDx
2271,art
2271,children
2271,communication
2271,entertainment
2271,film
2271,identity
2271,inequality
2271,marketing
2271,media
2271,movies
2271,parenting
2271,society
2271,toy
2271,women
2272,TED Books
2272,anthropology
2272,communication
2272,community
2272,friendship
2272,humanity
2272,personality
2272,society
2273,big problems
2273,collaboration
2273,global issues
2273,government
2273,journalism
2273,law
2273,policy
2273,politics
2273,security
2273,society
2273,terrorism
2273,war
2274,business
2274,comedy
2274,communication
2274,humor
2274,technology
2275,children
2275,education
2275,goal-setting
2275,intelligence
2275,personal growth
2275,social change
2275,society
2275,teaching
2276,United States
2276,business
2276,children
2276,cities
2276,community
2276,economics
2276,family
2276,friendship
2276,future
2276,goal-setting
2276,happiness
2276,humanity
2276,identity
2276,journalism
2276,money
2276,motivation
2276,parenting
2276,personal growth
2276,social change
2276,society
2276,work
2276,work-life balance
2277,TEDx
2277,biomechanics
2277,brain
2277,children
2277,design
2277,engineering
2277,health
2277,innovation
2277,invention
2277,medical research
2277,mental health
2277,neuroscience
2277,product design
2277,science
2277,technology
2278,South America
2278,Surgery
2278,engineering
2278,heart health
2278,invention
2278,medical research
2279,Internet
2279,business
2279,capitalism
2279,computers
2279,data
2279,economics
2279,future
2279,global development
2279,mobility
2279,money
2279,potential
2279,privacy
2279,shopping
2279,social change
2279,society
2279,software
2279,technology
2279,web
2280,children
2280,education
2280,family
2280,goal-setting
2280,happiness
2280,identity
2280,motivation
2280,parenting
2280,personal growth
2280,social change
2280,society
2280,success
2280,teaching
2281,Natural resources
2281,activism
2281,alternative energy
2281,climate change
2281,energy
2281,environment
2281,fear
2281,global development
2281,global issues
2281,government
2281,green
2281,infrastructure
2281,innovation
2281,investment
2281,nuclear energy
2281,nuclear weapons
2281,policy
2281,pollution
2281,social change
2281,society
2281,technology
2282,Africa
2282,United States
2282,architecture
2282,beauty
2282,collaboration
2282,community
2282,design
2282,engineering
2282,health care
2282,humanity
2282,inequality
2282,materials
2282,public health
2282,public spaces
2282,social change
2282,society
2283,brain
2283,cognitive science
2283,communication
2283,community
2283,empathy
2283,fear
2283,humanity
2283,mental health
2283,personality
2283,science
2283,self
2284,TEDNYC
2284,collaboration
2284,communication
2284,community
2284,democracy
2284,entertainment
2284,government
2284,history
2284,identity
2284,inequality
2284,performance art
2284,politics
2284,society
2285,TEDx
2285,business
2285,economics
2285,inequality
2285,leadership
2285,money
2285,social change
2285,society
2285,women in business
2285,work
2286,New York
2286,children
2286,community
2286,compassion
2286,education
2286,future
2286,identity
2286,motivation
2286,personal growth
2286,social change
2286,society
2286,teaching
2286,urban
2286,violence
2287,DNA
2287,Vaccines
2287,agriculture
2287,biology
2287,biotech
2287,cancer
2287,disease
2287,farming
2287,forensics
2287,future
2287,innovation
2287,molecular biology
2287,nature
2287,science
2287,technology
2288,Internet
2288,Middle East
2288,Surveillance
2288,communication
2288,democracy
2288,global issues
2288,privacy
2288,protests
2288,security
2288,social media
2288,society
2288,technology
2288,terrorism
2288,violence
2288,war
2288,web
2289,TEDNYC
2289,United States
2289,capitalism
2289,children
2289,cities
2289,community
2289,economics
2289,family
2289,history
2289,identity
2289,personal growth
2289,poverty
2289,social change
2290,Africa
2290,Slavery
2290,TED Fellows
2290,art
2290,collaboration
2290,communication
2290,community
2290,dance
2290,demo
2290,entertainment
2290,history
2290,humanity
2290,identity
2290,innovation
2290,performance
2290,race
2290,self
2290,social change
2290,society
2291,DNA
2291,animals
2291,biodiversity
2291,biology
2291,biomechanics
2291,biotech
2291,books
2291,collaboration
2291,design
2291,environment
2291,evolution
2291,future
2291,genetics
2291,innovation
2291,life
2291,materials
2291,nature
2291,plants
2291,science
2291,technology
2292,AI
2292,brain
2292,choice
2292,future
2292,history
2292,humanity
2292,innovation
2292,intelligence
2292,invention
2292,machine learning
2292,mind
2292,neuroscience
2292,potential
2292,robots
2292,science
2292,society
2292,technology
2293,Internet
2293,anthropology
2293,communication
2293,compassion
2293,humanity
2293,love
2293,personal growth
2293,personality
2293,relationships
2293,society
2293,technology
2294,CRISPR
2294,DNA
2294,biology
2294,biomechanics
2294,biotech
2294,curiosity
2294,disease
2294,engineering
2294,future
2294,genetics
2294,innovation
2294,molecular biology
2294,nanoscale
2294,nature
2294,potential
2294,science
2294,technology
2294,virus
2295,TEDNYC
2295,United States
2295,community
2295,democracy
2295,government
2295,identity
2295,immigration
2295,motivation
2295,politics
2295,social change
2295,society
2296,TEDx
2296,brain
2296,cancer
2296,chemistry
2296,health
2296,illness
2296,innovation
2296,medical imaging
2296,medical research
2296,medicine
2296,neuroscience
2296,science
2296,technology
2297,Blindness
2297,brain
2297,choice
2297,fear
2297,humanity
2297,identity
2297,motivation
2297,personal growth
2297,success
2298,adventure
2298,curiosity
2298,entertainment
2298,exploration
2298,farming
2298,friendship
2298,gaming
2298,garden
2298,happiness
2298,humor
2298,love
2298,math
2298,personality
2298,relationships
2299,communication
2299,education
2299,language
2299,online video
2299,personal growth
2299,world cultures
2299,writing
2300,Internet
2300,activism
2300,communication
2300,community
2300,journalism
2300,sexual violence
2300,social change
2300,social media
2300,violence
2301,adventure
2301,aging
2301,humanity
2301,identity
2301,illusion
2301,intelligence
2301,personal growth
2301,self
2301,writing
2302,PTSD
2302,TEDMED
2302,art
2302,creativity
2302,depression
2302,humanity
2302,illness
2302,mental health
2302,mind
2302,pain
2302,violence
2302,visualizations
2302,war
2303,business
2303,collaboration
2303,communication
2303,innovation
2303,leadership
2303,motivation
2303,potential
2303,success
2303,work
2304,TEDx
2304,art
2304,beauty
2304,creativity
2304,culture
2304,dance
2304,entertainment
2304,gender
2304,identity
2304,performance
2304,performance art
2304,social change
2304,society
2305,behavioral economics
2305,blockchain
2305,business
2305,collaboration
2305,communication
2305,community
2305,data
2305,economics
2305,innovation
2305,money
2305,potential
2305,society
2305,technology
2305,trust
2306,TEDMED
2306,algorithm
2306,communication
2306,data
2306,health
2306,health care
2306,illness
2306,innovation
2306,invention
2306,medical research
2306,medicine
2306,science
2306,technology
2307,AI
2307,algorithm
2307,choice
2307,computers
2307,data
2307,decision-making
2307,humanity
2307,intelligence
2307,machine learning
2307,morality
2307,potential
2307,privacy
2307,robots
2307,science
2307,society
2307,software
2307,technology
2308,Islam
2308,Middle East
2308,TEDx
2308,activism
2308,community
2308,death
2308,humanity
2308,identity
2308,religion
2308,society
2308,terrorism
2308,violence
2308,war
2309,TEDNYC
2309,choice
2309,communication
2309,democracy
2309,global development
2309,global issues
2309,language
2310,biology
2310,cars
2310,cities
2310,collaboration
2310,communication
2310,design
2310,driverless cars
2310,infrastructure
2310,nature
2310,product design
2310,technology
2310,transportation
2310,urban planning
2311,Africa
2311,Asia
2311,Europe
2311,Foreign Policy
2311,Iran
2311,Middle East
2311,New York
2311,South America
2311,Syria
2311,TEDx
2311,business
2311,china
2311,democracy
2311,global development
2311,global issues
2311,government
2311,iraq
2311,law
2311,military
2311,money
2311,motivation
2311,politics
2311,security
2311,society
2311,war
2312,TEDx
2312,aging
2312,art
2312,beauty
2312,cancer
2312,death
2312,family
2312,life
2312,painting
2313,TEDx
2313,brain
2313,communication
2313,entertainment
2313,film
2313,hearing
2313,illusion
2313,library
2313,media
2313,mind
2313,music
2313,sound
2313,speech
2313,storytelling
2313,technology
2314,art
2314,live music
2314,music
2314,performance
2314,singer
2314,vocals
2315,TEDx
2315,activism
2315,art
2315,beauty
2315,creativity
2315,culture
2315,fear
2315,humanity
2315,identity
2315,obesity
2315,performance art
2315,photography
2315,self
2315,social change
2315,society
2316,Internet
2316,Surveillance
2316,TED Fellows
2316,activism
2316,choice
2316,communication
2316,computers
2316,data
2316,government
2316,hack
2316,security
2316,society
2316,technology
2317,Slavery
2317,TEDx
2317,United States
2317,children
2317,community
2317,education
2317,inequality
2317,personal growth
2317,policy
2317,race
2317,society
2317,teaching
2318,big problems
2318,collaboration
2318,communication
2318,data
2318,decision-making
2318,humanity
2318,innovation
2318,society
2318,technology
2319,beauty
2319,business
2319,collaboration
2319,goal-setting
2319,humanity
2319,innovation
2319,leadership
2319,motivation
2319,work
2320,TED Fellows
2320,guitar
2320,live music
2320,music
2320,performance
2320,singer
2320,vocals
2321,Gender equality
2321,culture
2321,democracy
2321,government
2321,inequality
2321,media
2321,motivation
2321,politics
2321,social change
2321,television
2321,women
2322,Islam
2322,activism
2322,community
2322,death
2322,family
2322,humanity
2322,love
2322,religion
2322,social change
2322,society
2323,TEDNYC
2323,United States
2323,choice
2323,communication
2323,community
2323,democracy
2323,economics
2323,evolutionary psychology
2323,government
2323,identity
2323,inequality
2323,interview
2323,media
2323,peace
2323,philosophy
2323,policy
2323,psychology
2323,religion
2323,security
2323,social change
2323,social media
2323,society
2323,sociology
2324,TED Residency
2324,children
2324,computers
2324,creativity
2324,design
2324,education
2324,engineering
2324,innovation
2324,invention
2324,personal growth
2324,programming
2324,teaching
2324,technology
2325,PTSD
2325,depression
2325,mental health
2325,military
2325,psychology
2325,society
2325,war
2326,activism
2326,community
2326,gender
2326,humanity
2326,identity
2326,inequality
2326,race
2326,social change
2326,society
2326,violence
2326,women
2327,Internet
2327,blockchain
2327,business
2327,collaboration
2327,computers
2327,data
2327,economics
2327,future
2327,innovation
2327,privacy
2327,security
2327,society
2327,software
2327,technology
2327,trust
2327,wikipedia
2328,adventure
2328,animation
2328,art
2328,beauty
2328,collaboration
2328,computers
2328,design
2328,discovery
2328,exploration
2328,history
2328,innovation
2328,invention
2328,technology
2328,visualizations
2329,children
2329,communication
2329,compassion
2329,education
2329,empathy
2329,identity
2329,innovation
2329,motivation
2329,potential
2329,society
2329,teaching
2330,TEDx
2330,art
2330,beauty
2330,communication
2330,education
2330,math
2330,music
2330,nature
2330,philosophy
2330,universe
2330,visualizations
2331,Gender equality
2331,activism
2331,feminism
2331,global issues
2331,government
2331,history
2331,inequality
2331,motivation
2331,personal growth
2331,politics
2331,social change
2331,society
2331,women
2332,DNA
2332,Human body
2332,aging
2332,bacteria
2332,biology
2332,biotech
2332,brain
2332,chemistry
2332,collaboration
2332,engineering
2332,evolution
2332,future
2332,genetics
2332,humanity
2332,innovation
2332,invention
2332,life
2332,nature
2332,neuroscience
2332,physiology
2332,science
2332,society
2332,technology
2333,TEDx
2333,business
2333,communication
2333,decision-making
2333,empathy
2333,identity
2333,leadership
2333,motivation
2333,personal growth
2333,personality
2333,relationships
2333,society
2333,women in business
2333,work
2334,alternative energy
2334,choice
2334,climate change
2334,engineering
2334,global issues
2334,innovation
2334,nuclear energy
2334,pollution
2334,potential
2334,resources
2334,science
2334,society
2335,Africa
2335,Gender equality
